player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/shug-dickson-1.html,Shug Dickson,12,SO,G,5-10,tulsa,2018
https://www.sports-reference.com/cbb/players/erika-wakefield-1.html,Erika Wakefield,3,SR,G,5-4,tulsa,2018
https://www.sports-reference.com/cbb/players/alexis-gaulden-1.html,Alexis Gaulden,10,SO,G,5-8,tulsa,2018
https://www.sports-reference.com/cbb/players/crystal-polk-1.html,Crystal Polk,33,JR,F,6-2,tulsa,2018
https://www.sports-reference.com/cbb/players/kendrian-elliott-1.html,Kendrian Elliott,0,SO,F,6-2,tulsa,2018
https://www.sports-reference.com/cbb/players/rebecca-lescay-1.html,Rebecca Lescay,21,FR,G,5-8,tulsa,2018
https://www.sports-reference.com/cbb/players/morgan-brady-1.html,Morgan Brady,22,FR,G,5-7,tulsa,2018
https://www.sports-reference.com/cbb/players/tatyana-perez-1.html,Tatyana Perez,2,JR,G,5-4,tulsa,2018
https://www.sports-reference.com/cbb/players/ebony-parker-1.html,Ebony Parker,11,SR,G,5-8,tulsa,2018
https://www.sports-reference.com/cbb/players/tyjae-scales-1.html,Tyjae' Scales,25,JR,F,6-1,tulsa,2018
https://www.sports-reference.com/cbb/players/jasmine-butler-1.html,Jasmine Butler,5,SO,F,6-0,tulsa,2018
https://www.sports-reference.com/cbb/players/krystan-vornes-1.html,Krystan Vornes,30,FR,F,6-2,tulsa,2018
https://www.sports-reference.com/cbb/players/addison-richards-1.html,Addison Richards,4,SO,F,6-2,tulsa,2018
