ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2022-11-12,Fairleigh Dickinson,,Cornell,REG (Non-Conf),W 62-51,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,2,0,0,1,0,1.6,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
2,2,7,2022-11-27,Fairleigh Dickinson,,Maryland Eastern Shore,REG (Non-Conf),W 82-41,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,1,0,0,1,1,0,-2.1,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
3,3,13,2022-12-30,Fairleigh Dickinson,@,Delaware State,REG (Non-Conf),W 68-38,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
4,4,14,2023-01-02,Fairleigh Dickinson,@,LIU,REG (Conf),W 88-51,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
5,5,17,2023-01-16,Fairleigh Dickinson,,Stonehill,REG (Conf),W 70-36,,5,2,2,1.000,1,1,1.000,1,1,1.000,1.250,0,0,0,0,0,0,0,0,0,1,5,4.0,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
6,6,18,2023-01-19,Fairleigh Dickinson,,St. Francis Brooklyn,REG (Conf),W 70-39,,7,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
7,7,20,2023-01-26,Fairleigh Dickinson,@,Saint Francis (PA),REG (Conf),W 71-45,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
8,8,21,2023-01-28,Fairleigh Dickinson,,Merrimack,REG (Conf),W 74-53,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
9,9,23,2023-02-09,Fairleigh Dickinson,,LIU,REG (Conf),W 69-53,,7,1,5,.200,0,3,.000,1,2,.500,.200,0,0,1,0,1,1,0,0,0,1,2,-0.1,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
10,10,24,2023-02-11,Fairleigh Dickinson,@,Central Connecticut State,REG (Conf),W 81-48,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
11,11,26,2023-02-18,Fairleigh Dickinson,,Wagner,REG (Conf),W 78-52,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
12,12,28,2023-02-25,Fairleigh Dickinson,@,St. Francis Brooklyn,REG (Conf),W 67-48,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
13,13,30,2023-03-06,Fairleigh Dickinson,,Central Connecticut State,CTOURN,W 74-48,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Dominique Garcia Blackwood,https://www.sports-reference.com/cbb/players/dominique-garcia-blackwood-1.html,fairleigh-dickinson,2022-23
